ticker,name,exclusion_stage,failed_gates,unverifiable_gates,gates_evaluated,technical_gates_evaluated,values,missing_fields,source,retrieved_at,earnings_date,days_to_earnings,days_since_earnings,earnings_state,gate_distance
ZLAB,Zai Lab Limited ADR,finviz_prefilter,adr,,,False,"{'industry': 'Biotechnology', 'price_finviz': 25.64}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,,,,,
AAOI,Applied Optoelectronics Inc,finviz_prefilter,eps_growth;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 86.42, 'eps_growth_yoy': -74.24, 'eps_next_year': 650.23, 'operating_margin': -11.31}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-06,,11,PEAD_WINDOW,
AAON,AAON Inc,finviz_prefilter,eps_growth,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 101.23, 'eps_growth_yoy': 2.6251, 'eps_next_year': 51.16, 'operating_margin': 11.05}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-10,,7,PEAD_WINDOW,"{'failed_gate': 'eps_growth', 'actual_value': 2.6251, 'applicable_threshold': 20.0, 'distance_to_threshold': 17.3749, 'distance_to_threshold_pct': 86.8745, 'formula': 'minimo: distance = threshold - actual; pct = distance / abs(threshold) * 100'}"
AAPL,Apple Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 16.36, 'eps_growth_yoy': 29.13, 'eps_next_year': 8.04, 'operating_margin': 33.17}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-30,,18,NORMAL,
ABNB,Airbnb Inc,finviz_prefilter,revenue_growth,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 16.54, 'eps_growth_yoy': 33.06, 'eps_next_year': 17.38, 'operating_margin': 21.21}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-06,,11,PEAD_WINDOW,"{'failed_gate': 'revenue_growth', 'actual_value': 16.54, 'applicable_threshold': 20.0, 'distance_to_threshold': 3.460000000000001, 'distance_to_threshold_pct': 17.300000000000004, 'formula': 'minimo: distance = threshold - actual; pct = distance / abs(threshold) * 100'}"
ACAD,Acadia Pharmaceuticals Inc,finviz_prefilter,revenue_growth;eps_growth;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 16.400000000000002, 'eps_growth_yoy': 15.24, 'eps_next_year': 47.91, 'operating_margin': 7.59}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-04,,13,PEAD_WINDOW,
ACGL,Arch Capital Group Ltd,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': -11.459999999999999, 'eps_growth_yoy': -7.06, 'eps_next_year': 4.07, 'operating_margin': 25.11}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-28,,20,NORMAL,
ACHC,Acadia Healthcare Company Inc,finviz_prefilter,revenue_growth;eps_growth,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': -0.38999999999999996, 'eps_growth_yoy': -64.09, 'eps_next_year': 19.31, 'operating_margin': 10.059999999999999}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-28,,20,NORMAL,
ACIW,ACI Worldwide Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 7.2700000000000005, 'eps_growth_yoy': 1.6934, 'eps_next_year': 13.51, 'operating_margin': 19.02}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-06,,11,PEAD_WINDOW,
ACMR,ACM Research Inc,finviz_prefilter,eps_growth,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 36.01, 'eps_growth_yoy': 1.8057, 'eps_next_year': 48.4, 'operating_margin': 13.29}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-07,,10,PEAD_WINDOW,"{'failed_gate': 'eps_growth', 'actual_value': 1.8057, 'applicable_threshold': 30.0, 'distance_to_threshold': 28.1943, 'distance_to_threshold_pct': 93.981, 'formula': 'minimo: distance = threshold - actual; pct = distance / abs(threshold) * 100'}"
ADBE,Adobe Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 12.690000000000001, 'eps_growth_yoy': 8.04, 'eps_next_year': 12.73, 'operating_margin': 36.74}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-09-10,24,,NORMAL,
ADEA,Adeia Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 12.11, 'eps_growth_yoy': 1.81, 'eps_next_year': 13.13, 'operating_margin': 46.81}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-03,,14,PEAD_WINDOW,
ADI,Analog Devices Inc,finviz_prefilter,earnings_window,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 37.25, 'eps_growth_yoy': 109.72999999999999, 'eps_next_year': 21.59, 'operating_margin': 32.97}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-19,2,,PRE_EARNINGS_BLACKOUT,"{'failed_gate': 'earnings_window', 'actual_value': 2, 'applicable_threshold': 7, 'distance_to_threshold': 3, 'distance_to_threshold_pct': None, 'days_to_exit_blackout': 3, 'formula': 'days_to_exit_blackout = days_to_earnings + 1 (giorni; nessuna %)'}"
ADP,Automatic Data Processing Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 6.77, 'eps_growth_yoy': 9.62, 'eps_next_year': 9.22, 'operating_margin': 26.41}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-29,,19,NORMAL,
ADPT,Adaptive Biotechnologies Corp,finviz_prefilter,eps_growth;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 21.529999999999998, 'eps_growth_yoy': -47.8, 'eps_next_year': 67.66, 'operating_margin': -11.81}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-29,,19,NORMAL,
ADSK,Autodesk Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 19.63, 'eps_growth_yoy': 2.2912, 'eps_next_year': 12.56, 'operating_margin': 22.48}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-27,10,,NORMAL,
AEHR,Aehr Test Systems,finviz_prefilter,operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 33.69, 'eps_growth_yoy': 143.11, 'eps_next_year': None, 'operating_margin': -28.29}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-14,,34,NORMAL,"{'failed_gate': 'operating_margin', 'actual_value': -28.29, 'applicable_threshold': 8.0, 'distance_to_threshold': 36.29, 'distance_to_threshold_pct': 453.625, 'formula': 'minimo: distance = threshold - actual; pct = distance / abs(threshold) * 100'}"
AEP,American Electric Power Company Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 6.79, 'eps_growth_yoy': -43.33, 'eps_next_year': 7.63, 'operating_margin': 23.330000000000002}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-30,,18,NORMAL,
AGIO,Agios Pharmaceuticals Inc,finviz_prefilter,revenue_growth;eps_growth;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 2.5925, 'eps_growth_yoy': 12.45, 'eps_next_year': 35.06, 'operating_margin': -4.6678}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-30,,18,NORMAL,
AKAM,Akamai Technologies Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 5.38, 'eps_growth_yoy': -27.57, 'eps_next_year': 6.12, 'operating_margin': 11.92}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-06,,11,PEAD_WINDOW,
ALAB,Astera Labs Inc,finviz_prefilter,eps_growth,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 104.45, 'eps_growth_yoy': 1.9033, 'eps_next_year': 61.85, 'operating_margin': 22.75}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-04,,13,PEAD_WINDOW,"{'failed_gate': 'eps_growth', 'actual_value': 1.9033, 'applicable_threshold': 20.0, 'distance_to_threshold': 18.0967, 'distance_to_threshold_pct': 90.48349999999999, 'formula': 'minimo: distance = threshold - actual; pct = distance / abs(threshold) * 100'}"
ALGM,Allegro Microsystems Inc,finviz_prefilter,eps_growth;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 27.450000000000003, 'eps_growth_yoy': 2.1785, 'eps_next_year': 45.97, 'operating_margin': 6.22}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-30,,18,NORMAL,
ALGN,Align Technology Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 4.32, 'eps_growth_yoy': -11.790000000000001, 'eps_next_year': 11.05, 'operating_margin': 18.38}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-29,,19,NORMAL,
ALKS,Alkermes plc,finviz_prefilter,eps_growth,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 26.97, 'eps_growth_yoy': -99.44, 'eps_next_year': 234.61, 'operating_margin': 8.62}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-28,,20,NORMAL,"{'failed_gate': 'eps_growth', 'actual_value': -99.44, 'applicable_threshold': 30.0, 'distance_to_threshold': 129.44, 'distance_to_threshold_pct': 431.46666666666664, 'formula': 'minimo: distance = threshold - actual; pct = distance / abs(threshold) * 100'}"
ALKT,Alkami Technology Inc,finviz_prefilter,revenue_growth;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 15.870000000000001, 'eps_growth_yoy': 36.61, 'eps_next_year': 38.14, 'operating_margin': -7.08}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-29,,19,NORMAL,
ALM,Almonty Industries Inc,finviz_prefilter,revenue_growth;eps_growth;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 4.9789, 'eps_growth_yoy': 2.3556, 'eps_next_year': 118.16, 'operating_margin': 5.27}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-11,,6,PEAD_WINDOW,
ALMS,Alumis Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': -37.66, 'eps_growth_yoy': -2.4388, 'eps_next_year': 14.0, 'operating_margin': -54.7955}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-13,,4,PEAD_WINDOW,
ALNY,Alnylam Pharmaceuticals Inc,finviz_prefilter,eps_growth,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 66.86, 'eps_growth_yoy': 3.3786, 'eps_next_year': 51.07, 'operating_margin': 20.810000000000002}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-30,,18,NORMAL,"{'failed_gate': 'eps_growth', 'actual_value': 3.3786, 'applicable_threshold': 20.0, 'distance_to_threshold': 16.6214, 'distance_to_threshold_pct': 83.10700000000001, 'formula': 'minimo: distance = threshold - actual; pct = distance / abs(threshold) * 100'}"
AMBA,Ambarella Inc,finviz_prefilter,revenue_growth;eps_growth;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 16.869999999999997, 'eps_growth_yoy': 27.99, 'eps_next_year': 36.48, 'operating_margin': -18.48}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-09-03,17,,NORMAL,
AMD,Advanced Micro Devices Inc,finviz_prefilter,eps_growth,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 50.11, 'eps_growth_yoy': 1.588, 'eps_next_year': 104.46, 'operating_margin': 15.709999999999999}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-04,,13,PEAD_WINDOW,"{'failed_gate': 'eps_growth', 'actual_value': 1.588, 'applicable_threshold': 20.0, 'distance_to_threshold': 18.412, 'distance_to_threshold_pct': 92.06, 'formula': 'minimo: distance = threshold - actual; pct = distance / abs(threshold) * 100'}"
AMGN,AMGEN Inc,finviz_prefilter,revenue_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 9.82, 'eps_growth_yoy': 64.92999999999999, 'eps_next_year': 5.77, 'operating_margin': 33.31}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-04,,13,PEAD_WINDOW,
AMKR,AMKOR Technology Inc,finviz_prefilter,eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 25.580000000000002, 'eps_growth_yoy': 2.1653, 'eps_next_year': 8.84, 'operating_margin': 8.92}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-27,,21,NORMAL,
AMRX,Amneal Pharmaceuticals Inc,finviz_prefilter,revenue_growth;eps_growth,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 9.89, 'eps_growth_yoy': 1.5281, 'eps_next_year': 17.65, 'operating_margin': 15.299999999999999}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-30,,18,NORMAL,
AMZN,Amazon.com Inc,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 19.62, 'eps_growth_yoy': 2.4183, 'eps_next_year': -15.91, 'operating_margin': 12.68}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-30,,18,NORMAL,
APA,APA Corp,finviz_prefilter,revenue_growth;eps_growth;eps_next_year,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 8.95, 'eps_growth_yoy': 26.33, 'eps_next_year': -31.13, 'operating_margin': 41.32}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-05,,12,PEAD_WINDOW,
APLD,Applied Digital Corp,finviz_prefilter,revenue_growth;eps_growth;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 5.8068, 'eps_growth_yoy': -62.41, 'eps_next_year': 74.77, 'operating_margin': -29.73}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-27,,21,NORMAL,
APPN,Appian Corp,finviz_prefilter,revenue_growth;eps_growth;operating_margin,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': 19.11, 'eps_growth_yoy': -37.5952, 'eps_next_year': 31.1, 'operating_margin': 4.37}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-08-06,,11,PEAD_WINDOW,
ARCC,Ares Capital Corp,finviz_prefilter,revenue_growth;eps_growth,,price_min;market_cap_min;avg_volume_min;revenue_growth;eps_growth;eps_next_year;operating_margin;earnings_window,False,"{'revenue_growth_yoy': -7.3, 'eps_growth_yoy': -54.14, 'eps_next_year': 139.0, 'operating_margin': 58.03}",,Finviz via finvizfinance screener views,2026-08-17T23:30:30+02:00,2026-07-29,,19,NORMAL,
